Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/animal-shelter/animals?species=Dog&form_build_id=form-TASg-4zcKYvwBRT8wcWkWB2gQSXp0w6q9B0ZZ18fwBE&form_id=asm_animalsearchform&op=Search,46,2,0:00:04,0,0.00%,2.17%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-TemiX4hW5wpVREdEhl6WccFpwBIAWXsTYhYxz31njuY&form_id=asm_animalsearchform&op=Search,46,4,0:00:02,3,0.00%,8.70%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-tJy1sVjx-iWx8DPLfxA7O2BBIICppgX5AWjuhV4w60E&form_id=asm_animalsearchform&op=Search,46,3,0:00:05,0,0.00%,2.17%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Tk8duF_-KCg_qqs-AX1mA1O5QktwhNsvRr9_XXfTDHA&form_id=asm_animalsearchform&op=Search,46,7,0:00:04,1,0.00%,2.17%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-tPWoQOepSZoHPCzSMh1XkhiQlBsBHe49lwCWFYErz_E&form_id=asm_animalsearchform&op=Search,46,2,0:00:03,0,0.00%,2.17%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-vBld5KE29yIniEB1YSKGYLKTr16soPWfTIM1Yaq-B1A&form_id=asm_animalsearchform&op=Search,46,9,0:00:05,7,0.00%,19.57%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-VoTVnOwVXBcSiWMnkCxsoBFFnkFSSZ9R0hwiTxHC2CM&form_id=asm_animalsearchform&op=Search,46,9,0:00:25,6,0.00%,10.87%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-VtErR1_jGSgak6EjFIypTlBr62dmN6g-ftPpGhlIJbc&form_id=asm_animalsearchform&op=Search,46,5,0:00:08,1,0.00%,2.17%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-XGWcBYJENZZ054GMTouhnzs6mmLhSTuLWGB9GhimZuw&form_id=asm_animalsearchform&op=Search,46,12,0:00:07,1,0.00%,4.35%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-xu06OK8qmq3uZmBndKe2liVgjfr34oW8N_CZIuSL5Yo&form_id=asm_animalsearchform&op=Search,46,8,0:00:05,0,0.00%,4.35%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Y3ue4GWEJ2beDgkYyxknQZzb5Hn9u0bfmN3LFCghU8k&form_id=asm_animalsearchform&op=Search,46,6,0:00:04,0,0.00%,8.70%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-ZKdTCQrW6CO9xZXA-yvDKTDIy05khDMQTMKYZwi9ZqA&form_id=asm_animalsearchform&op=Search,46,15,0:00:27,1,0.00%,13.04%,$0.00 
/animal-shelter/animals/56005,46,23,0:00:05,0,0.00%,2.17%,$0.00 
/animal-shelter/animals/56065,46,22,0:00:09,0,0.00%,17.39%,$0.00 
/animal-shelter/animals/56105,46,26,0:00:44,1,0.00%,10.87%,$0.00 
/animal-shelter/animals/56325,46,20,0:00:05,0,0.00%,2.17%,$0.00 
/animal-shelter/animals/56520,46,21,0:00:06,0,0.00%,2.17%,$0.00 
/animal-shelter/animals/56542,46,23,0:00:08,0,0.00%,6.52%,$0.00 
/animal-shelter/animals/56659,46,23,0:00:05,0,0.00%,4.35%,$0.00 
/animal-shelter/animals/57269,46,20,0:00:28,1,0.00%,2.17%,$0.00 
/animal-shelter/animals/57618,46,23,0:00:05,0,0.00%,2.17%,$0.00 
/animal-shelter/animals/57706,46,20,0:00:22,5,0.00%,17.39%,$0.00 
/animal-shelter/animals/58116,46,22,0:00:15,5,0.00%,15.22%,$0.00 
/boards/mpo-citizens/meetings,46,19,0:00:38,12,0.00%,28.26%,$0.00 
/celebrations,46,18,0:00:08,3,0.00%,6.52%,$0.00 
/documents/viewDocument.php?document_id=2442,46,41,0:02:56,29,89.66%,71.74%,$0.00 
/documents/viewDocument.php?document_id=2938,46,32,0:00:22,1,100.00%,17.39%,$0.00 
/documents/viewDocument.php?document_id=5467,46,39,0:00:59,3,100.00%,26.09%,$0.00 
/documents/viewDocument.php?document_id=649,46,40,0:00:21,0,0.00%,6.52%,$0.00 
/documents/viewDocument.php?document_id=8854,46,36,0:01:08,4,50.00%,32.61%,$0.00 
/documents/viewDocument.php?document_id=964;,46,33,0:00:27,14,42.86%,39.13%,$0.00 
/documents/viewDocument.php?document_id=970,46,42,0:01:55,2,100.00%,41.30%,$0.00 
/eco-heroes-contest,46,40,0:04:02,38,71.05%,73.91%,$0.00 
/locations/viewLocation.php?location_id=1596,46,43,0:01:07,2,100.00%,52.17%,$0.00 
/m/viewPage.php?docType=document;document_id=1801,46,43,0:00:27,35,28.57%,21.74%,$0.00 
/m/viewPage.php?docType=document;document_id=302,46,31,0:00:55,30,46.67%,43.48%,$0.00 
/media/media/application/pdf/7159.pdf,46,19,0:00:03,19,0.00%,41.30%,$0.00 
/news/2014/12/04/1615,46,23,0:00:09,18,0.00%,34.78%,$0.00 
/news/2017/07/25/2739,46,23,0:00:04,5,0.00%,28.26%,$0.00 
/news/2017/09/01/2828,46,19,0:00:15,7,0.00%,21.74%,$0.00 
/news/2017/12/07/3019,46,21,0:00:52,4,0.00%,13.04%,$0.00 
/planning/projects/,46,4,0:00:03,0,0.00%,0.00%,$0.00 
/recreation/programs/10377,46,23,0:00:22,4,0.00%,28.26%,$0.00 
/search/?search=sanitation+modernization,46,41,0:00:16,0,0.00%,2.17%,$0.00 
/search/node?keys=Halloween,46,19,0:00:10,0,0.00%,8.70%,$0.00 
/search/node?keys=Utilities+,46,24,0:00:15,2,0.00%,2.17%,$0.00 
/sections/viewSection.php?section_id=164,46,36,0:01:28,7,57.14%,34.78%,$0.00 
/sections/viewSection.php?section_id=405,46,31,0:02:26,23,39.13%,41.30%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-wFiUDzs52XKbnqPwJ0nag2j12teJHQdCY_83OSO7bYM&form_id=asm_animalsearchform&op=Search,45,4,0:00:02,0,0.00%,2.22%,$0.00 
/documents/viewDocument.php?document_id=10144,45,31,0:00:45,3,66.67%,15.56%,$0.00 
/documents/viewDocument.php?document_id=170,45,36,0:01:20,0,0.00%,13.33%,$0.00 
/documents/viewDocument.php?document_id=1912,45,33,0:01:08,21,66.67%,51.11%,$0.00 
/documents/viewDocument.php?document_id=2911,45,30,0:00:21,1,0.00%,11.11%,$0.00 
/documents/viewDocument.php?document_id=3327,45,37,0:04:33,30,43.33%,71.11%,$0.00 
/documents/viewDocument.php?document_id=4260,45,31,0:00:49,16,25.00%,40.00%,$0.00 
/documents/viewDocument.php?document_id=6012,45,41,0:02:14,1,100.00%,11.11%,$0.00 
/documents/viewDocument.php?document_id=637,45,22,0:02:41,9,44.44%,17.78%,$0.00 
/documents/viewDocument.php?document_id=7464,45,40,0:06:39,28,96.43%,68.89%,$0.00 
/documents/viewDocument.php?document_id=806,45,39,0:00:48,31,83.87%,75.56%,$0.00 
/documents/viewDocument.php?document_id=9341,45,14,0:01:09,2,50.00%,8.89%,$0.00 
/documents/viewDocument.php?document_id=9933,45,40,0:00:44,1,100.00%,13.33%,$0.00 
/m/viewPage.php?docType=document;document_id=9841,45,25,0:00:46,21,19.05%,33.33%,$0.00 
/news/2017/06/14/888,45,27,0:00:21,10,0.00%,28.89%,$0.00 
/search/?search=farmers+market,45,35,0:00:15,0,0.00%,0.00%,$0.00 
/search/?search=volunteer,45,38,0:01:23,1,100.00%,8.89%,$0.00 
/search/node?keys=drool+in+the+pool,45,15,0:00:05,0,0.00%,4.44%,$0.00 
/search/node?keys=Parking+,45,21,0:00:06,2,0.00%,6.67%,$0.00 
/search/node?keys=parking+permit,45,19,0:00:13,0,0.00%,2.22%,$0.00 
/sections/viewSection.php?section_id=413,45,42,0:00:10,6,83.33%,20.00%,$0.00 
/sections/viewSection.php?section_id=479,45,19,0:00:37,1,0.00%,2.22%,$0.00 
/sections/viewSection.php?section_id=527,45,38,0:00:57,2,0.00%,20.00%,$0.00 
/sections/viewSection.php?section_id=589,45,25,0:00:29,2,100.00%,24.44%,$0.00 
/sections/viewSection.php?section_id=612,45,40,0:00:24,2,100.00%,15.56%,$0.00 
/videoservices,45,33,0:01:05,20,70.00%,53.33%,$0.00 
/about/sustainability,44,17,0:00:53,2,0.00%,11.36%,$0.00 
/animal-shelter/animals?species=&form_build_id=form-YBqKFB-uyumRcA_Oobmotbdq_IlcIs3ux6azk9iQP4Q&form_id=asm_animalsearchform&op=Search,44,1,0:00:07,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form---8yAlildxoB2ilH6z1jhKATSndoXSpUHng8WE5Mw_M&form_id=asm_animalsearchform&op=Search,44,4,0:00:05,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-3k7fhnrGO9oJh9QJjUCQq5BNnhnna1fcgaGDT6lmCYo&form_id=asm_animalsearchform&op=Search,44,1,0:00:02,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-5UsTHu_1ZSePPwLhzhYQPckDSBhEYbiXMDNv9jMSSOE&form_id=asm_animalsearchform&op=Search,44,9,0:00:44,4,0.00%,15.91%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-8a2VJ4bzLhWy6jm-xjRUtQDf19ff1FZz9w-GgpuwixU&form_id=asm_animalsearchform&op=Search,44,2,0:00:05,0,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-B23kY6Jn1oH69Qh6koFTjJ1AzFIb2hkyeJGAfVz79NQ&form_id=asm_animalsearchform&op=Search,44,6,0:00:17,1,0.00%,9.09%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-bBulEXzTtgShMysGR_0Bxrznsx4AzImBcMnoSfius9k&form_id=asm_animalsearchform&op=Search,44,5,0:00:07,0,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-DZoMge3V8Z40YLEaAVTdcotW86FdNeA87VYds9Dw0v8&form_id=asm_animalsearchform&op=Search,44,6,0:00:08,0,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-Lv_c1lMSTM5e6xMNES7SAmuOC_fOO3V2l0i5qS6OE7c&form_id=asm_animalsearchform&op=Search,44,1,0:01:05,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-XvRxan2b00tV_FagyEOxRYSEoB2l6bL3uRPL8VAae9k&form_id=asm_animalsearchform&op=Search,44,2,0:00:09,1,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-_6BAFUPqbU_bJULXsd3rlqBv3HnByan3QvJVbJax61g&form_id=asm_animalsearchform&op=Search,44,10,0:00:20,0,0.00%,4.55%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-3kQaMf8K69FVT1V3nFbJHXUoLm1ykv34pW0RdsF9B6E&form_id=asm_animalsearchform&op=Search,44,6,0:00:07,1,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-5lsA-CrktTPY5JxFrx_l5uwqh6myp0NrIG9-Odwtri8&form_id=asm_animalsearchform&op=Search,44,9,0:00:06,1,0.00%,6.82%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-6n4bgGb4NucKAeXafab04LtFNAaKv8DB6driw4Ef8Nw&form_id=asm_animalsearchform&op=Search,44,10,0:00:06,1,0.00%,9.09%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-771UoY10gShg7oPizGw2cVMK3QZvxexG-IAP277GdK0&form_id=asm_animalsearchform&op=Search,44,12,0:00:07,2,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-8E0t2QPYSx_xesqSlqfljQs0fkBqAgT-GBnGFyuYSkE&form_id=asm_animalsearchform&op=Search,44,7,0:00:06,1,0.00%,6.82%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-8jBsh9AkwCi_2_fgU_LVtoc2VLXzvVH-18_bP0P9174&form_id=asm_animalsearchform&op=Search,44,4,0:00:08,0,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-A7x5TxtRxi5TAIEkoEEvJBYV82vkjuywOQzrD0tuOaI&form_id=asm_animalsearchform&op=Search,44,1,0:00:03,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-cZD3L2EYMNHnN-pkbCO-d6qhyRqfl7EUZ4iOgKATSAE&form_id=asm_animalsearchform&op=Search,44,5,0:00:06,0,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-ddVXukJ9ozqO4im9sZ3nWSGM45Clt-Gb6xpv3N0bMxA&form_id=asm_animalsearchform&op=Search,44,6,0:00:09,1,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-ekQQM6quMNWF-rhbD6Fw0zS9TwtU14ayvXi6qVZOkYc&form_id=asm_animalsearchform&op=Search,44,2,0:00:06,0,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-eue6x2MSWCkyxslxY-64YzJ-QqyvXLWi1OF6ljwbQxM&form_id=asm_animalsearchform&op=Search,44,2,0:00:03,0,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-fV7-RY3opjAmaxjkEkhSf0qpjz22l6K_-Rz4ODZQVFA&form_id=asm_animalsearchform&op=Search,44,13,0:00:43,1,0.00%,11.36%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-GB4_SlD6GXFWIZDvPxUzUT4Il28Am5DGbW5AUcWr49g&form_id=asm_animalsearchform&op=Search,44,8,0:00:05,2,0.00%,6.82%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-gWRHQ3egGN652y4hmCy_CbkETMYdnkfF3xKD1dq-ONw&form_id=asm_animalsearchform&op=Search,44,7,0:00:05,1,0.00%,9.09%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-hfDVd5kZdFpiR0ttFQ1htYepX1PyjNOy_NZQSTuaEcs&form_id=asm_animalsearchform&op=Search,44,5,0:00:05,0,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-hjvJSjny9GDaILfxKXtewV7h8V0Kf5Mwak0pihFbFBY&form_id=asm_animalsearchform&op=Search,44,5,0:00:22,0,0.00%,6.82%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-hZ9l-t0FMDlKAB9DBmEOzeVQpBcHG-vAi7c78uGPKQk&form_id=asm_animalsearchform&op=Search,44,4,0:00:12,0,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-IOwdPS1az7PwkOw1BXWbuboGorY1dwuykHRYBvnqYM4&form_id=asm_animalsearchform&op=Search,44,4,0:00:10,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-iQuzydI11keIT2jPMxV0tIk2qLB-hyF72wGwEN2fXqQ&form_id=asm_animalsearchform&op=Search,44,14,0:00:10,2,0.00%,9.09%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Kk5ivN37qQIQyX6Tqy33-Pw9l0VhSnvzewKubIO1Su0&form_id=asm_animalsearchform&op=Search,44,5,0:00:05,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-kpcdoTPIP0m88YykUuZ4DjZNss4yEO9-qE6NsBe_urY&form_id=asm_animalsearchform&op=Search,44,9,0:00:21,2,0.00%,4.55%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-KxYwllRbU51MXvmT1_be-D0Rv2lQ2th63e4EeWtKBLg&form_id=asm_animalsearchform&op=Search,44,7,0:00:28,0,0.00%,9.09%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Lqekt8rvbkXPH0iegyHqbKh6h909PMH0u1xrmIFbeKU&form_id=asm_animalsearchform&op=Search,44,3,0:00:02,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-mgCH4PWKkWP4QXURnU0JX9HnX3_8qQ12jqoyxgQIUFw&form_id=asm_animalsearchform&op=Search,44,8,0:00:17,0,0.00%,4.55%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-mozc1R68i3fUfyEUrsozmDL_Sfj0ejGbSr0Cr2cBLOo&form_id=asm_animalsearchform&op=Search,44,9,0:00:07,3,0.00%,6.82%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-MZ0-l0XIpa_lyjrkzFEJ5Ih7HmsX-cwggDq963bedRg&form_id=asm_animalsearchform&op=Search,44,9,0:00:09,0,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-ODIHZ4XBKVb-s9sA0cvrrbNUDPM4Q_iT_90lWZqYE94&form_id=asm_animalsearchform&op=Search,44,7,0:00:47,0,0.00%,4.55%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-p8b0u0NJLoSEHmB2MwwKxX3_9FaMPiLCclsk3CVES4Q&form_id=asm_animalsearchform&op=Search,44,7,0:00:15,0,0.00%,6.82%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-PgLtCcXKnUcr90k2xXYNHS3H4kc7YeuRCznzXZa8_uk&form_id=asm_animalsearchform&op=Search,44,5,0:00:28,1,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-pwn6fDxEcYKY-65f9sU8Q2ScjxGdK7SFCNL8FwhLCC8&form_id=asm_animalsearchform&op=Search,44,8,0:00:01,3,0.00%,13.64%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-QglVXTHPjhCPPYR231MFshP7UWLLYpXBZ5Mq4PJepTA&form_id=asm_animalsearchform&op=Search,44,3,0:00:08,1,0.00%,4.55%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-rfQ7xUnBX-S_tR-88wD-qCsizyfdIQGbFWDzkPEXw9I&form_id=asm_animalsearchform&op=Search,44,11,0:00:23,0,0.00%,6.82%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-u_O2lSvnjcmatzjSCkC2pD5bGrKiFVDvz41Re7v_QeE&form_id=asm_animalsearchform&op=Search,44,4,0:00:05,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-uCDzm2Csf2gfHHRavm4lzq8ckN6dXj4wcEAAtqHJDpo&form_id=asm_animalsearchform&op=Search,44,5,0:00:22,2,0.00%,6.82%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-Uj2TIHOZB269FAe5BkfO9DANAmWziOn_EK7WOu3zHNI&form_id=asm_animalsearchform&op=Search,44,10,0:00:06,1,0.00%,13.64%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-UPETtkb23ekfrKxN2HuRLvG8c4GJ_ISxYtsStdzJkQM&form_id=asm_animalsearchform&op=Search,44,12,0:00:09,1,0.00%,4.55%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-uZlB7EeHi33yOE2xvsysUB-fJtziWZqUvE4Xbws8tGg&form_id=asm_animalsearchform&op=Search,44,6,0:00:05,0,0.00%,4.55%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-WcZVFkUdK_r1BW5M8go45dQSrJWuXc4QN9WZh_ygGEY&form_id=asm_animalsearchform&op=Search,44,7,0:00:06,0,0.00%,6.82%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-wmEga7hywozGZX0BcSXjrx6iWmXJBr6zsqW4IA9G2tU&form_id=asm_animalsearchform&op=Search,44,6,0:00:12,1,0.00%,2.27%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-XiGd0MR30_Vclz-dvY6Zq-HVpK0fhWus28-OZJlaMXM&form_id=asm_animalsearchform&op=Search,44,5,0:00:05,2,0.00%,4.55%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-YHALIgSS9Y5daTF2MZ83acMrb_Cz9yGwUbIUPDwGgrQ&form_id=asm_animalsearchform&op=Search,44,1,0:00:02,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-YsQu6F4MtGrRDpAgcaliBtcpo7H3Zi67jfMF5PsDXUw&form_id=asm_animalsearchform&op=Search,44,1,0:00:03,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Other&form_build_id=form-nb1IbhGoLlTvNIFqel32-WpOWC2cOo4vd5htvV0P2Ic&form_id=asm_animalsearchform&op=Search,44,2,0:00:02,0,0.00%,2.27%,$0.00 
/animal-shelter/animals/55569,44,20,0:00:09,0,0.00%,4.55%,$0.00 
/animal-shelter/animals/56200,44,22,0:00:37,1,0.00%,6.82%,$0.00 
/animal-shelter/animals/56436,44,18,0:00:15,1,0.00%,0.00%,$0.00 
/animal-shelter/animals/56480,44,22,0:00:10,3,0.00%,11.36%,$0.00 
/animal-shelter/animals/56587,44,20,0:00:05,0,0.00%,0.00%,$0.00 
/animal-shelter/animals/56711,44,21,0:00:04,0,0.00%,11.36%,$0.00 
/animal-shelter/animals/56815,44,20,0:00:05,5,0.00%,18.18%,$0.00 
/animal-shelter/animals/56850,44,19,0:00:08,0,0.00%,2.27%,$0.00 
/animal-shelter/animals/56883,44,20,0:00:34,0,0.00%,9.09%,$0.00 
/animal-shelter/animals/57032,44,21,0:00:10,0,0.00%,2.27%,$0.00 
/animal-shelter/animals/57318,44,19,0:00:09,0,0.00%,4.55%,$0.00 
/animal-shelter/animals/57546,44,22,0:00:35,0,0.00%,0.00%,$0.00 
/animal-shelter/animals/57675,44,22,0:00:09,0,0.00%,0.00%,$0.00 
/animal-shelter/animals/57745,44,18,0:00:29,0,0.00%,4.55%,$0.00 
/animal-shelter/animals/57915,44,22,0:00:23,0,0.00%,2.27%,$0.00 
/disability-and-accessibility-awareness-months,44,37,0:02:04,34,61.76%,63.64%,$0.00 
/documents/viewDocument.php?document_id=2819,44,30,0:01:10,6,33.33%,13.64%,$0.00 
/documents/viewDocument.php?document_id=308,44,35,0:00:43,2,50.00%,9.09%,$0.00 
/documents/viewDocument.php?document_id=4740,44,43,0:01:10,1,0.00%,0.00%,$0.00 
/documents/viewDocument.php?document_id=6787,44,24,0:02:34,18,38.89%,34.09%,$0.00 
/documents/viewDocument.php?document_id=7579,44,39,0:01:08,20,80.00%,45.45%,$0.00 
/documents/viewDocument.php?document_id=7586,44,37,0:00:48,9,66.67%,20.45%,$0.00 
/documents/viewDocument.php?document_id=8058,44,33,0:00:20,29,58.62%,59.09%,$0.00 
/documents/viewDocument.php?document_id=913,44,34,0:02:01,11,72.73%,38.64%,$0.00 
/documents/viewDocument.php?document_id=9561,44,35,0:04:13,29,72.41%,61.36%,$0.00 
/documentTypes/documents.php?documentType_id=4;page=5,44,38,0:00:07,0,0.00%,4.55%,$0.00 
/googlegigabit,44,37,0:02:09,27,70.37%,54.55%,$0.00 
/health-and-wellness,44,35,0:00:56,27,59.26%,63.64%,$0.00 
/innovationreport,44,36,0:01:30,14,64.29%,29.55%,$0.00 
/locations/schmaltz-farm-park-playground,44,22,<00:00:01,19,0.00%,47.73%,$0.00 
/mayor/speeches/2017/07/27/2745,44,20,0:01:10,6,0.00%,34.09%,$0.00 
/media/media/application/pdf/6239.pdf,44,20,0:00:05,20,10.00%,38.64%,$0.00 
/news/2010/10/05/1434,44,20,0:00:15,0,0.00%,15.91%,$0.00 
/news/2016/12/12/2444,44,14,0:00:08,6,0.00%,18.18%,$0.00 
/news/2017/08/30/2825,44,17,0:00:17,15,0.00%,20.45%,$0.00 
/recreation/programs/10234,44,21,0:00:30,15,0.00%,34.09%,$0.00 
/recreation/programs/10242,44,19,0:00:23,2,0.00%,11.36%,$0.00 
/search/node?keys=budget,44,18,0:00:07,0,0.00%,0.00%,$0.00 
/search/node?keys=child+care,44,17,0:00:05,0,0.00%,4.55%,$0.00 
/search/node?keys=classes,44,16,0:00:09,0,0.00%,2.27%,$0.00 
/search/node?keys=contact,44,18,0:00:07,0,0.00%,4.55%,$0.00 
/search/node?keys=Kid+city,44,20,0:00:46,15,0.00%,38.64%,$0.00 
/sections/viewSection.php?section_id=120,44,32,0:00:54,0,0.00%,11.36%,$0.00 
/sections/viewSection.php?section_id=510,44,20,0:00:50,13,30.77%,29.55%,$0.00 
/sections/viewSection.php?section_id=663,44,36,0:02:49,6,50.00%,50.00%,$0.00 
/stormdrains,44,20,0:00:09,18,11.11%,22.73%,$0.00 
/alpha/sites/default/files/2017-04/Appeal_BHQA.pdf,43,8,0:00:22,0,0.00%,4.65%,$0.00 
/alpha/sites/default/files/2017-04/Recycling_Mon_A.pdf,43,18,0:00:12,0,0.00%,4.65%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-8Y_YJwNf6e4wVmKDBvmABhOhvDxvHwLOH0iUP9U60G4&form_id=asm_animalsearchform&op=Search,43,22,0:00:42,9,44.44%,30.23%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-XwuF2TjAMZm4ALxdwoGYL_pbqBXpAdBub31Cnn2-v1E&form_id=asm_animalsearchform&op=Search,43,4,0:00:14,1,0.00%,2.33%,$0.00 
/animal-shelter/animals?species=Dog&form_build_id=form-vK826F9wd7LlACnku7MK9vkrFhAwIWxtTijEk9gMUrU&form_id=asm_animalsearchform&op=Search,43,6,0:00:11,0,0.00%,4.65%,$0.00 
/animal-shelter/animals/56085,43,20,0:00:04,0,0.00%,2.33%,$0.00 
/documents/viewDocument.php?document_id=1560,43,31,0:01:23,16,93.75%,41.86%,$0.00 
/documents/viewDocument.php?document_id=4695,43,31,0:04:30,29,41.38%,53.49%,$0.00 
/documents/viewDocument.php?document_id=6854,43,31,0:00:39,2,50.00%,25.58%,$0.00 
/documents/viewDocument.php?document_id=7466,43,34,0:00:48,10,50.00%,25.58%,$0.00 
/documents/viewDocument.php?document_id=7562,43,43,0:01:18,13,92.31%,34.88%,$0.00 
/documents/viewDocument.php?document_id=8277,43,40,0:00:41,17,82.35%,39.53%,$0.00 
/documents/viewDocument.php?document_id=843;,43,26,0:00:55,11,27.27%,34.88%,$0.00 
/documents/viewDocument.php?document_id=8699,43,41,0:01:48,12,66.67%,51.16%,$0.00 
/documents/viewDocument.php?document_id=8869,43,35,0:01:47,35,42.86%,53.49%,$0.00 
/documents/viewDocument.php?document_id=9231,43,41,0:03:30,22,72.73%,62.79%,$0.00 
/documents/viewDocument.php?document_id=9975,43,38,0:02:19,25,84.00%,62.79%,$0.00 
/locations/hooker-conference-room,43,21,0:00:30,17,5.88%,41.86%,$0.00 
/locations/viewLocation.php?location_id=164,43,25,0:00:27,22,50.00%,51.16%,$0.00 
/mybloomington?address=1640+S+Pickwick,43,41,0:00:15,41,14.63%,16.28%,$0.00 
/recreation/camps/golf,43,19,0:00:05,1,0.00%,6.98%,$0.00 
/search/?search=summer+camp,43,42,0:00:50,8,25.00%,11.63%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-9EVfgIFhnEXPC6muyWpd2Dws4nqTYpMITxEQmsgJ0QI&form_id=asm_animalsearchform&op=Search,42,2,0:00:12,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-A5VGh43K7ShGxRcxqtLIjE5lIejlzwurm0CQZldABnk&form_id=asm_animalsearchform&op=Search,42,3,0:00:11,0,0.00%,0.00%,$0.00 
/animal-shelter/animals?species=Cat&form_build_id=form-gGit1iHCu2ZgV-n59zVIV_gtM_W7HW6h9eOkUjLEUsw&form_id=asm_animalsearchform&op=Search,42,3,0:00:37,0,0.00%,4.76%,$0.00 
